type,name,architecture,library
Symbol,_OBJC_IVAR_$_PBXGDB_BaseBreakpointSequence._breakpoint,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_BaseBreakpointSequence._breakpointController,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_BaseBreakpointSequence._breakpointInfo,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_BaseBreakpointSequence._numCommands,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_BaseCPPExceptionHandlingSequence._regex,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_BaseDataValueSequence._dataValue,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_BaseDataValueSequence._expressionString,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_BaseDataValueSequence._outstandingMICommandsCount,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_BaseDescription._index,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_BaseDescription._name,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_BaseThreadSequence._threadController,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_BaseThreadSequence._threadHandle,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_BreakpointActionEvaluateExpressionSequence._action,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_BreakpointActionEvaluateExpressionSequence._breakpoint,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_BreakpointActionEvaluateExpressionSequence._lastCmd,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_BreakpointCommandSequence._breakpointNum,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_BreakpointCommandSequence._commandString,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_BreakpointConditionSequence._breakpointNum,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_BreakpointConditionSequence._conditionString,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_BreakpointController._breakpointSet,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_BreakpointController._commandActionsToBreakpoints,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_BreakpointController._cppExceptionCatches,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_BreakpointController._cppExceptionThrows,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_BreakpointController._pendingBreakpointCount,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_BreakpointController._watchpointDict,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_BreakpointGDBContext._address,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_BreakpointGDBContext._gdbBreakpointNumber,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_BreakpointGDBContext._image,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_BreakpointGDBContext._status,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_BreakpointGDBContext._targetProductPath,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_BreakpointIgnoreCountSequence._breakpointNum,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_BreakpointIgnoreCountSequence._ignoreCount,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_BreakpointInfo._breakpoint,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_BreakpointInfo._gdbContexts,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_BreakpointInfo._unresolvedContextCount,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_CFNSStringContentFetchSequence._stringLength,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_CType._subclassTypes,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_CType._superclassType,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_CTypeController._typesByExpression,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_CloneDataValueByPathExpression._dvToClone,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_CommandSequence._canPurgeTransientSequences,X86_64,
Symbol (Local),_OBJC_IVAR_$_PBXGDB_CommandSequence._controller,X86_64,
Symbol (Local),_OBJC_IVAR_$_PBXGDB_CommandSequence._currentSafetyCheckClass,X86_64,
Symbol (Local),_OBJC_IVAR_$_PBXGDB_CommandSequence._hasTimedOut,X86_64,
Symbol (Local),_OBJC_IVAR_$_PBXGDB_CommandSequence._hasTurnedSchedulerLockingOff,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_CommandSequence._transient,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_ConsoleSequence._resultHandler,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_ConsoleSequence._stringToComplete,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_ContainingDataValue2._newlySetDynamicTypeDataValues,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_ContainingDataValue2._pendingSecondaryUpdateDVs,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_ContainingDataValue2._secondaryUpdateDataValues,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_ContainingDataValue2._varObjToDataValueDict,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_ContinueToCallSymbolSequence._filename,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_ContinueToCallSymbolSequence._initialStackRetrieved,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_ContinueToCallSymbolSequence._lineNumber,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_ContinueToCallSymbolSequence._maxStepAttempts,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_ContinueToCallSymbolSequence._steppedIn,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_ContinueToCallSymbolSequence._symbol,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_ContinueToCallSymbolSequence._topFunction,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_Controller._gdbAdaptor,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_DataValue2._frameIndexContext,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_DataValue2._staticNumberOfChildren,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_DataValue2._threadIDContext,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_DataValueController._registerDV,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_DeleteDataValueChildrenSequence._freeVarObjs,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_DisassembleSequence._fileNavigatorNumber,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_DisassembleSequence._frame,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_DisassembleSequence._mixedMode,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_DisassembleSequence._resultHandler,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_DynamicLinkerImage._gdbAdaptor,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_DynamicLinkerImage._idNumber,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_EvalOperation._expression,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_EvalOperation._finishAction,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_EvalOperation._finishTarget,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_EvalOperation._result,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_EvalOperation._resultName,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_EvalOperation._syntheticDataValue,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_EvaluationSequence._operation,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_ExecStatusSequence._postPendable,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_ExpressionEvalOperation._returnType,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_ExpressionEvalSequence._exprString,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_ExpressionEvalSequence._resultString,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_FetchCharacterSquence.data,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_FetchMemoryForViewerSequence._miCommand,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_FetchMemoryForViewerSequence._resultHandler,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_FetchMemoryForViewerSequence._viewerIdentifier,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_FetchStringSequence._baseAddressValue,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_FetchStringSequence._bytesPerCharacter,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_FetchStringSequence._numberOfCharacters,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_FetchStringSequence._resultMemoryData,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_FetchStringSequence._resultStatus,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_FetchStringSequence._stringWasTruncated,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_FixAndContinueIsSupportedSequence._fixAndContinueIsSupported,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_FixAndContinueSequence._didFix,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_FixAndContinueSequence._errorMessage,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_FixAndContinueSequence._objectFile,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_FixAndContinueSequence._patchFile,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_FixAndContinueSequence._shlib,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_FixAndContinueSequence._sourceFile,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_FixAndContinueSequence._target,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_FrameDataValue2._checkedForFrameSymbols,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_FrameDataValue2._hasSymbols,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_FrameDescription._address,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_FrameDescription._fileName,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_FrameDescription._lineNumber,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_GenericMICommandSequence.miCommand,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_GetFrameSymbolsDataValueSequence.triedLocals,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_GetFrameSymbolsDataValueSequence.triedStatics,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_GetPathExpressionSequence._viewAsMemory,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_GetSharedLibraryInfoSequence._doContinue,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_GlobalsForShlibsSequence._addingSavedGlobals,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_GlobalsForShlibsSequence._filename,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_GlobalsForShlibsSequence._filter,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_GlobalsForShlibsSequence._library,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_GlobalsForShlibsSequence._libraryPath,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_GlobalsForShlibsSequence._savedGlobalsArray,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_InferiorAutoStartDyldSequence._enabled,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_InsertPluginSequence._pluginPath,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_InterpreterCommandSequence._consoleCmd,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_InterpreterCommandSequence._threadsRunning,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MIAttachCommand._pid,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MIBaseBreakpointCommand._addressString,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MIBaseBreakpointCommand._bkptIndex,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MIBaseBreakpointCommand._bkptItemArray,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MIBaseBreakpointCommand._breakpointNumber,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MIBaseBreakpointCommand._contextNumber,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MIBaseBreakpointCommand._shlib,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MIBaseVarObjCommand._currentVarObjIndex,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MIBaseVarObjCommand._currentVarObjItems,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MIBaseVarObjCommand._dataValue,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MIBaseVarObjCommand._varObjsListItems,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MIBreakpointActionExpressionCommand._expression,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MICommand._commandString,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MICommand._errorHandler,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MICommand._errorMessage,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MICommand._finishAction,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MICommand._frameIndexContext,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MICommand._miController,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MICommand._parseResults,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MICommand._resultDescriptions,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MICommand._sequenceNumber,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MICommand._startExecutableRunningAction,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MICommand._target,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MICommand._threadIdContext,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MIConnectGDBRemoteCommand._debugAsAService,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MIConnectGDBRemoteCommand._debugServiceFDPath,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MIConnectGDBRemoteCommand._gdbRemotePort,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MIController._currentFrameIndexContext,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MIController._currentThreadIdContext,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MIController._historyBuffer,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MIController._historyBufferCurrentIndex,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MIController._historyBufferSize,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MIController._interruptState,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MIController._interruptType,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MIController._miCommandVerifyStatusDictionary,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MIController._miState,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MIController._numTriesFrameSelect,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MIController._numTriesThreadSelect,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MIController._outstandingCommands,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MIController._parser,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MIController._pendingCommands,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MIController._pendingInterruptCommands,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MIController._sendRawCommand,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MIController._stoppedState,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MICreateVarObjCommand._expression,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MIEvaluateExpressionCommand._stringValue,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MIFileListParentCommand._filename,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MIFileListParentCommand._format,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MIFileListParentCommand._regexFilter,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MIFileListParentCommand._shlibname,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MIFixAndContinueCommand._pathToFnCPatchFile,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MIFixAndContinueCommand._pathToObjectFile,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MIFixAndContinueCommand._pathToSourceFile,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MIFixAndContinueCommand._shlib,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MIGDBVersionCommand._version,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MIGetPIDCommand._pid,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MIGetPathExpressionOfVarObjCommand._exprString,X86_64,
Symbol (Local),_OBJC_IVAR_$_PBXGDB_MIGetSharedLibraryInfoCommand._stackFrame,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MIGetValueVarObjCommand._valueString,X86_64,
Symbol (Local),_OBJC_IVAR_$_PBXGDB_MILiteStackFramesCommand._currentFPString,X86_64,
Symbol (Local),_OBJC_IVAR_$_PBXGDB_MILiteStackFramesCommand._currentFrameItem,X86_64,
Symbol (Local),_OBJC_IVAR_$_PBXGDB_MILiteStackFramesCommand._currentPCString,X86_64,
Symbol (Local),_OBJC_IVAR_$_PBXGDB_MILiteStackFramesCommand._depth,X86_64,
Symbol (Local),_OBJC_IVAR_$_PBXGDB_MILiteStackFramesCommand._endIndex,X86_64,
Symbol (Local),_OBJC_IVAR_$_PBXGDB_MILiteStackFramesCommand._framesInfoItems,X86_64,
Symbol (Local),_OBJC_IVAR_$_PBXGDB_MILiteStackFramesCommand._framesList,X86_64,
Symbol (Local),_OBJC_IVAR_$_PBXGDB_MILiteStackFramesCommand._returnedEndIndex,X86_64,
Symbol (Local),_OBJC_IVAR_$_PBXGDB_MILiteStackFramesCommand._shouldUseStartFlag,X86_64,
Symbol (Local),_OBJC_IVAR_$_PBXGDB_MILiteStackFramesCommand._startIndex,X86_64,
Symbol (Local),_OBJC_IVAR_$_PBXGDB_MILiteStackFramesCommand._valid,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MIMovePC._fileAndLine,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MIMovePC._threadID,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MIParser._currentCharIndex,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MIParser._digitCharSet,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MIParser._errorStateString,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MIParser._incompleteParsing,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MIParser._miController,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MIParser._parseBuffer,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MIParser._parseBufferLength,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MIParser._parsedOutputText,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MIParser._parsedResultList,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MIParser._parsedSequenceNumber,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MIParser._sentGDBDidStart,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MIParser._sequenceNumberForShellCmd,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MIParser._startTrackingShellCmd,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MIParser._tmpSubstring,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MIReadMemoryCommand._arrayOfRowItems,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MIReadMemoryCommand._bytesPerWord,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MIReadMemoryCommand._currentRowIndex,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MIReadMemoryCommand._currentRowList,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MIReadMemoryCommand._nextPageAddressValue,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MIReadMemoryCommand._nextRowAddressValue,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MIReadMemoryCommand._numRows,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MIReadMemoryCommand._previousPageAddressValue,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MIReadMemoryCommand._previousRowAddressValue,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MIReadMemoryCommand._wordIndex,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MIReadMemoryCommand._wordsPerRow,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MIResultList._items,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MIResultList._itemsDict,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MIResultList._name,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MIResultListItem._key,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MIResultListItem._value,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MISchedulerOnOrOffCommand._on,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MISelectFrameCommand._cmdToPost,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MISelectThreadCommand._cmdToPost,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MISetSharedLibraryLoadSymbolsCommand._rulesString,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MIStackDepthCommand._depth,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MIStackFramesCommand._currentFrameIndex,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MIStackFramesCommand._currentFrameItems,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MIStackFramesCommand._fileNameBuffer,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MIStackFramesCommand._framesListItems,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MIStackFramesCommand._pathSeparator,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MIStackFramesCommand._startIndex,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MIStackFramesCommand._stopIndex,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MIStopOnCPPExceptionCommand.enable,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MIStopOnCPPExceptionCommand.throwCommand,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MIStoppedState.currentThreadNumber,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MIStoppedState.detail,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MIStoppedState.fatal,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MIStoppedState.processID,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MIStoppedState.reason,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MIStoppedStateDetail.breakpointHasCommand,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MIStoppedStateDetail.breakpointHitCount,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MIStoppedStateDetail.breakpointNumber,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MIStoppedStateDetail.exceptionName,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MIStoppedStateDetail.exitCode,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MIStoppedStateDetail.isThrow,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MIStoppedStateDetail.signalName,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MIStoppedStateDetail.watchpointInfo,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MIUpdateVarObjListCommand._varObjNameListString,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MIUserCommand._selectedFrameIndex,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MIUserCommand._selectedThreadIndex,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MIUserCommand._shouldFetchStack,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MIUserCommand._userCommandString,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MIVerifyCommandCommand._defined,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MIVerifyCommandCommand._implemented,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_MovePCSequence._movePCCommand,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_NewWatchpointSequence._expression,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_NewWatchpointSequence._tries,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_ObjCDynamicTypeOperation._objectAddressString,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_ObjCDynamicVerifySequence._classListBufferAddressString,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_ObjCDynamicVerifySequence._classNameAddress,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_ObjCDynamicVerifySequence._dynamicType,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_ObjCDynamicVerifySequence._isValid,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_ObjCDynamicVerifySequence._numClassListBytes,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_ObjCDynamicVerifySequence._objectAddressString,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_OpResult._name,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_OpResult._object,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_OpResult._type,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_QuitSequence._handledError,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_QuitSequence._sentQuit,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_RegisterDataValueSetupSequence._cmdCount,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_RegisterDataValueSetupSequence._parentDV,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_RestartControlSequence._interruptIfNeeded,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_RunControlSequence._isRunning,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_SequenceController._canPurgeTransientsSequenceQ,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_SequenceController._clearTimerNotificationSetup,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_SequenceController._commandSequenceQ,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_SequenceController._didFinishRecursionCount,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_SequenceController._executingSequence,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_SequenceController._handlingInterrupt,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_SequenceController._interruptHandlerSequenceQ,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_SequenceController._sequenceTimer,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_SequenceController._stateChangingSequenceQ,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_SequenceController._statusQ,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_SetDataValueForExpressionSequence._bindToFrame,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_SetDataValueForExpressionSequence._blockStartAddress,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_SetDataValueForExpressionSequence._targetDV,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_SetFormatForDataValueSequence._format,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_SetImageSymbolsLevelSequence._entry,X86_64,
Symbol,_OBJC_IVAR_$_PBXGDB_SetImageSymbolsLevelSequence._level,X86_64,
